family,setup,side,n,PF,expR,n2023,pf2023,net2023,n2024,pf2024,net2024,profile,stop_mult,rr
VWAP_SHORT|02_06|FLAT,VWAP_SHORT,SHORT,28,1.0285714285714285,0.021428571428571446,13,1.1428571428571428,1.3500000000000003,15,0.9350649350649349,-0.7499999999999991,P075_R275,0.75,2.75
VWAP_SHORT|02_06|SD,VWAP_SHORT,SHORT,164,0.7755102040816323,-0.18109756097560978,92,0.959488272921109,-2.849999999999997,72,0.566585956416465,-26.85,P075_R275,0.75,2.75
VWAP_SHORT|06_0830|DN,VWAP_SHORT,SHORT,80,0.2857142857142857,-0.675,45,0.11960132890365452,-39.749999999999986,35,0.5320197044334974,-14.250000000000004,P075_R275,0.75,2.75
VWAP_SHORT|06_0830|FLAT,VWAP_SHORT,SHORT,35,0.89010989010989,-0.08571428571428569,15,0.9350649350649349,-0.7499999999999998,20,0.8571428571428569,-2.249999999999999,P075_R275,0.75,2.75
VWAP_SHORT|06_0830|SD,VWAP_SHORT,SHORT,24,0.857142857142857,-0.1125,14,0.4285714285714285,-7.199999999999999,10,1.7142857142857144,4.500000000000001,P075_R275,0.75,2.75
VWAP_SHORT|0830_11|DN,VWAP_SHORT,SHORT,84,0.5590062111801244,-0.38035714285714284,44,0.5714285714285716,-16.200000000000003,40,0.5454545454545454,-15.75,P075_R275,0.75,2.75
VWAP_SHORT|0830_11|FLAT,VWAP_SHORT,SHORT,29,0.5357142857142857,-0.40344827586206905,14,0.4285714285714285,-7.199999999999999,15,0.6428571428571428,-4.499999999999999,P075_R275,0.75,2.75
VWAP_SHORT|0830_11|SD,VWAP_SHORT,SHORT,45,0.25087108013937287,-0.7166666666666667,29,0.2967032967032967,-19.200000000000006,16,0.17142857142857137,-13.05,P075_R275,0.75,2.75
VWAP_SHORT|11_1330|DN,VWAP_SHORT,SHORT,32,0.1714285714285714,-0.815625,13,0.0,-13.650000000000004,19,0.3025210084033613,-12.450000000000003,P075_R275,0.75,2.75
VWAP_SHORT|11_1330|FLAT,VWAP_SHORT,SHORT,10,0.2857142857142857,-0.675,6,0.0,-6.3,4,0.8571428571428571,-0.4500000000000002,P075_R275,0.75,2.75
VWAP_SHORT|11_1330|SD,VWAP_SHORT,SHORT,8,0.0,-1.05,3,0.0,-3.1500000000000004,5,0.0,-5.25,P075_R275,0.75,2.75
VWAP_SHORT|1330_1515|DN,VWAP_SHORT,SHORT,5,0.0,-1.05,4,0.0,-4.2,1,0.0,-1.05,P075_R275,0.75,2.75
VWAP_SHORT|1330_1515|FLAT,VWAP_SHORT,SHORT,5,0.0,-1.05,4,0.0,-4.2,1,0.0,-1.05,P075_R275,0.75,2.75
VWAP_SHORT|1330_1515|SD,VWAP_SHORT,SHORT,6,0.5142857142857143,-0.425,6,0.5142857142857143,-2.55,0,0.0,0.0,P075_R275,0.75,2.75
EXHAUST_LONG|02_06|DN,EXHAUST_LONG,LONG,70,0.7922998986828779,-0.1464285714285715,41,0.5936507936507935,-12.800000000000004,29,1.1428571428571428,2.549999999999998,P090_R175,0.9,1.75
EXHAUST_LONG|02_06|FLAT,EXHAUST_LONG,LONG,38,0.43174603174603166,-0.4710526315789475,23,0.2428571428571428,-15.900000000000006,15,0.8095238095238094,-1.9999999999999993,P090_R175,0.9,1.75
EXHAUST_LONG|02_06|SD,EXHAUST_LONG,LONG,604,0.6604506604506599,-0.25322847682119204,322,0.6775749947556108,-76.85,282,0.641206977840641,-76.10000000000001,P090_R175,0.9,1.75
EXHAUST_LONG|02_06|SU,EXHAUST_LONG,LONG,1,99.0,1.7,0,0.0,0.0,1,99.0,1.7,P090_R175,0.9,1.75
EXHAUST_LONG|02_06|UP,EXHAUST_LONG,LONG,10,0.17989417989417986,-0.775,6,0.3238095238095238,-3.55,4,0.0,-4.2,P090_R175,0.9,1.75
EXHAUST_LONG|06_0830|DN,EXHAUST_LONG,LONG,50,0.834054834054834,-0.11500000000000002,21,0.8095238095238092,-2.8000000000000007,29,0.8521303258145362,-2.9500000000000024,P090_R175,0.9,1.75
EXHAUST_LONG|06_0830|FLAT,EXHAUST_LONG,LONG,19,0.747252747252747,-0.18157894736842112,3,3.2380952380952377,2.3499999999999996,16,0.5396825396825395,-5.800000000000001,P090_R175,0.9,1.75
EXHAUST_LONG|06_0830|SD,EXHAUST_LONG,LONG,318,1.0765395163300915,0.04827044025157232,174,1.2265512265512262,23.549999999999997,144,0.9151138716356108,-8.199999999999998,P090_R175,0.9,1.75
EXHAUST_LONG|06_0830|UP,EXHAUST_LONG,LONG,3,0.0,-1.05,1,0.0,-1.05,2,0.0,-2.1,P090_R175,0.9,1.75
EXHAUST_LONG|0830_11|DN,EXHAUST_LONG,LONG,50,0.308390022675737,-0.61,23,0.2428571428571428,-15.900000000000006,27,0.3679653679653679,-14.600000000000005,P090_R175,0.9,1.75
EXHAUST_LONG|0830_11|FLAT,EXHAUST_LONG,LONG,16,0.7359307359307358,-0.19062500000000004,9,0.46258503401360546,-3.95,7,1.2142857142857142,0.8999999999999995,P090_R175,0.9,1.75
EXHAUST_LONG|0830_11|SD,EXHAUST_LONG,LONG,423,0.6337719298245609,-0.2763593380614657,208,0.6563706563706564,-53.39999999999999,215,0.6123321123321123,-63.5,P090_R175,0.9,1.75
EXHAUST_LONG|0830_11|UP,EXHAUST_LONG,LONG,7,2.1587301587301586,0.5214285714285715,5,2.4285714285714284,3.0,2,1.6190476190476188,0.6499999999999999,P090_R175,0.9,1.75
EXHAUST_LONG|11_1330|DN,EXHAUST_LONG,LONG,12,0.5396825396825395,-0.36250000000000004,6,0.3238095238095238,-3.55,6,0.8095238095238094,-0.8000000000000005,P090_R175,0.9,1.75
EXHAUST_LONG|11_1330|FLAT,EXHAUST_LONG,LONG,2,0.0,-1.05,1,0.0,-1.05,1,0.0,-1.05,P090_R175,0.9,1.75
EXHAUST_LONG|11_1330|SD,EXHAUST_LONG,LONG,368,0.4425770308123247,-0.45964673913043474,209,0.4442508710801394,-95.70000000000002,159,0.44038095238095215,-73.44999999999997,P090_R175,0.9,1.75
EXHAUST_LONG|1330_1515|DN,EXHAUST_LONG,LONG,7,0.2698412698412698,-0.6571428571428571,2,0.0,-2.1,5,0.4047619047619047,-2.5,P090_R175,0.9,1.75
EXHAUST_LONG|1330_1515|SD,EXHAUST_LONG,LONG,211,0.3904761904761904,-0.5156398104265402,117,0.37493734335839607,-62.34999999999998,94,0.4101587301587301,-46.44999999999999,P090_R175,0.9,1.75
EXHAUST_LONG|1330_1515|SU,EXHAUST_LONG,LONG,1,99.0,1.7,0,0.0,0.0,1,99.0,1.7,P090_R175,0.9,1.75
EXHAUST_LONG|1330_1515|UP,EXHAUST_LONG,LONG,1,0.0,-1.05,0,0.0,0.0,1,0.0,-1.05,P090_R175,0.9,1.75
EXHAUST_SHORT|02_06|DN,EXHAUST_SHORT,SHORT,7,0.6476190476190476,-0.2642857142857143,3,0.0,-3.1500000000000004,4,1.6190476190476188,1.2999999999999996,P090_R175,0.9,1.75
EXHAUST_SHORT|02_06|FLAT,EXHAUST_SHORT,SHORT,21,0.5059523809523809,-0.3952380952380953,7,0.0,-7.35,14,0.8994708994708994,-0.9500000000000006,P090_R175,0.9,1.75
EXHAUST_SHORT|02_06|SU,EXHAUST_SHORT,SHORT,735,0.7657219200305367,-0.16700680272108845,329,0.8243774574049796,-40.2,406,0.7202169123877304,-82.55,P090_R175,0.9,1.75
EXHAUST_SHORT|02_06|UP,EXHAUST_SHORT,SHORT,84,0.8994708994709,-0.06785714285714287,39,0.8095238095238093,-5.200000000000001,45,0.9829931972789113,-0.5000000000000007,P090_R175,0.9,1.75
EXHAUST_SHORT|06_0830|DN,EXHAUST_SHORT,SHORT,3,99.0,1.7,2,99.0,3.4,1,99.0,1.7,P090_R175,0.9,1.75
EXHAUST_SHORT|06_0830|FLAT,EXHAUST_SHORT,SHORT,19,0.4317460317460316,-0.47105263157894744,9,0.8095238095238095,-1.2000000000000004,10,0.17989417989417986,-7.75,P090_R175,0.9,1.75
EXHAUST_SHORT|06_0830|SD,EXHAUST_SHORT,SHORT,3,0.8095238095238094,-0.1333333333333334,3,0.8095238095238094,-0.40000000000000013,0,0.0,0.0,P090_R175,0.9,1.75
EXHAUST_SHORT|06_0830|SU,EXHAUST_SHORT,SHORT,453,0.867150928167877,-0.09083885209713026,199,0.8404216648491456,-21.950000000000006,254,0.8885017421602783,-19.20000000000001,P090_R175,0.9,1.75
EXHAUST_SHORT|06_0830|UP,EXHAUST_SHORT,SHORT,48,0.8095238095238094,-0.13333333333333341,28,0.6476190476190475,-7.400000000000002,20,1.079365079365079,0.9999999999999989,P090_R175,0.9,1.75
EXHAUST_SHORT|0830_11|DN,EXHAUST_SHORT,SHORT,5,1.0793650793650793,0.049999999999999954,4,1.6190476190476188,1.2999999999999998,1,0.0,-1.05,P090_R175,0.9,1.75
EXHAUST_SHORT|0830_11|FLAT,EXHAUST_SHORT,SHORT,19,0.19047619047619047,-0.7605263157894738,12,0.14718614718614714,-9.850000000000003,7,0.2698412698412698,-4.6,P090_R175,0.9,1.75
EXHAUST_SHORT|0830_11|SD,EXHAUST_SHORT,SHORT,2,1.6190476190476188,0.32499999999999996,1,0.0,-1.05,1,99.0,1.7,P090_R175,0.9,1.75
EXHAUST_SHORT|0830_11|SU,EXHAUST_SHORT,SHORT,444,0.7073509015256587,-0.2138513513513513,225,0.6158340636868244,-65.75,219,0.8095238095238093,-29.199999999999996,P090_R175,0.9,1.75
EXHAUST_SHORT|0830_11|UP,EXHAUST_SHORT,SHORT,54,0.5133565621370499,-0.3879629629629631,34,0.5828571428571427,-10.950000000000003,20,0.4047619047619047,-10.000000000000004,P090_R175,0.9,1.75
EXHAUST_SHORT|11_1330|FLAT,EXHAUST_SHORT,SHORT,2,0.0,-1.05,1,0.0,-1.05,1,0.0,-1.05,P090_R175,0.9,1.75
EXHAUST_SHORT|11_1330|SU,EXHAUST_SHORT,SHORT,442,0.43143675808432225,-0.47138009049773755,225,0.46258503401360546,-98.75,217,0.40010946907498635,-109.6,P090_R175,0.9,1.75
EXHAUST_SHORT|11_1330|UP,EXHAUST_SHORT,SHORT,15,0.249084249084249,-0.6833333333333335,9,0.20238095238095236,-6.7,6,0.3238095238095238,-3.55,P090_R175,0.9,1.75
EXHAUST_SHORT|1330_1515|FLAT,EXHAUST_SHORT,SHORT,1,0.0,-1.05,0,0.0,0.0,1,0.0,-1.05,P090_R175,0.9,1.75
EXHAUST_SHORT|1330_1515|SU,EXHAUST_SHORT,SHORT,286,0.5447263017356473,-0.35769230769230775,133,0.6476190476190476,-35.150000000000006,153,0.4625850340136054,-67.15,P090_R175,0.9,1.75
EXHAUST_SHORT|1330_1515|UP,EXHAUST_SHORT,SHORT,9,2.0238095238095237,0.47777777777777775,6,3.2380952380952377,4.7,3,0.8095238095238094,-0.40000000000000013,P090_R175,0.9,1.75
PULLBACK_LONG|02_06|SU,PULLBACK_LONG,LONG,793,0.7195767195767192,-0.20384615384615384,395,0.7235304378161518,-79.25,398,0.7156659765355414,-82.4,P090_R175,0.9,1.75
PULLBACK_LONG|02_06|UP,PULLBACK_LONG,LONG,144,1.0005350454788657,0.0003472222222222241,70,1.0793650793650797,3.5000000000000018,74,0.9300911854103349,-3.450000000000002,P090_R175,0.9,1.75
PULLBACK_LONG|06_0830|SU,PULLBACK_LONG,LONG,515,0.8625283446712013,-0.09417475728155342,262,0.9058956916099765,-16.60000000000001,253,0.8191609977324257,-31.900000000000002,P090_R175,0.9,1.75
PULLBACK_LONG|06_0830|UP,PULLBACK_LONG,LONG,117,0.9066666666666667,-0.06282051282051282,53,0.5811965811965814,-17.150000000000002,64,1.2592592592592597,9.799999999999995,P090_R175,0.9,1.75
PULLBACK_LONG|0830_11|SU,PULLBACK_LONG,LONG,456,0.5147261216625374,-0.38662280701754387,189,0.4768427919112851,-80.19999999999999,267,0.5423809523809522,-96.1,P090_R175,0.9,1.75
PULLBACK_LONG|0830_11|UP,PULLBACK_LONG,LONG,139,0.6091466289486092,-0.29820143884892086,63,0.5983436853002072,-19.400000000000002,76,0.6181818181818185,-22.049999999999997,P090_R175,0.9,1.75
PULLBACK_LONG|11_1330|SU,PULLBACK_LONG,LONG,512,0.4689936427971689,-0.43232421875000004,248,0.4831712789827972,-103.65,264,0.45584835876098,-117.70000000000002,P090_R175,0.9,1.75
PULLBACK_LONG|11_1330|UP,PULLBACK_LONG,LONG,92,0.6041222459132908,-0.3027173913043478,34,0.41975308641975295,-16.450000000000003,58,0.7285714285714285,-11.400000000000002,P090_R175,0.9,1.75
PULLBACK_LONG|1330_1515|SU,PULLBACK_LONG,LONG,411,0.3153377630121815,-0.6017031630170316,190,0.27983539094650206,-122.5,221,0.3469387755102041,-124.79999999999998,P090_R175,0.9,1.75
PULLBACK_LONG|1330_1515|UP,PULLBACK_LONG,LONG,68,0.3826839826839828,-0.5242647058823529,22,0.3597883597883597,-12.100000000000003,46,0.3938223938223939,-23.550000000000004,P090_R175,0.9,1.75
PULLBACK_SHORT|02_06|DN,PULLBACK_SHORT,SHORT,148,0.5396825396825398,-0.36250000000000004,80,0.614121510673235,-23.5,68,0.45822102425876016,-30.150000000000006,P090_R175,0.9,1.75
PULLBACK_SHORT|02_06|SD,PULLBACK_SHORT,SHORT,796,0.6419381787802838,-0.26922110552763817,421,0.6682646212847552,-103.8,375,0.6130952380952376,-110.49999999999997,P090_R175,0.9,1.75
PULLBACK_SHORT|06_0830|DN,PULLBACK_SHORT,SHORT,129,0.7015873015873016,-0.2186046511627907,63,0.9309523809523812,-2.900000000000003,66,0.5180952380952382,-25.3,P090_R175,0.9,1.75
PULLBACK_SHORT|06_0830|SD,PULLBACK_SHORT,SHORT,458,0.8861003861003857,-0.07729257641921397,229,0.8526984126984124,-23.199999999999996,229,0.9204174820613172,-12.200000000000006,P090_R175,0.9,1.75
PULLBACK_SHORT|0830_11|DN,PULLBACK_SHORT,SHORT,145,0.5749888740542946,-0.32931034482758625,78,0.6770562770562775,-18.650000000000006,67,0.4670329670329671,-29.100000000000005,P090_R175,0.9,1.75
PULLBACK_SHORT|0830_11|SD,PULLBACK_SHORT,SHORT,551,0.6111904761904758,-0.2963702359346643,283,0.5524712254570072,-99.15,268,0.6767447719828669,-64.15,P090_R175,0.9,1.75
PULLBACK_SHORT|11_1330|DN,PULLBACK_SHORT,SHORT,128,0.3736263736263735,-0.5343750000000002,68,0.4197530864197532,-32.9,60,0.3238095238095239,-35.499999999999986,P090_R175,0.9,1.75
PULLBACK_SHORT|11_1330|SD,PULLBACK_SHORT,SHORT,692,0.44047619047619035,-0.4618497109826589,367,0.46583124477861304,-159.84999999999997,325,0.4125758411472696,-159.75,P090_R175,0.9,1.75
PULLBACK_SHORT|1330_1515|DN,PULLBACK_SHORT,SHORT,42,0.5745007680491551,-0.3297619047619048,23,0.34085213032581446,-13.150000000000006,19,0.9444444444444441,-0.7000000000000004,P090_R175,0.9,1.75
PULLBACK_SHORT|1330_1515|SD,PULLBACK_SHORT,SHORT,428,0.3111818543573418,-0.6066588785046729,221,0.2641604010025063,-146.8,207,0.3640462102000563,-112.85,P090_R175,0.9,1.75
SWEEP_LONG|02_06|DN,SWEEP_LONG,LONG,90,0.6577380952380952,-0.25555555555555554,47,0.4947089947089948,-19.100000000000005,43,0.86734693877551,-3.9000000000000012,P090_R175,0.9,1.75
SWEEP_LONG|02_06|FLAT,SWEEP_LONG,LONG,83,0.6585956416464892,-0.2548192771084338,45,0.6577380952380951,-11.500000000000004,38,0.6596119929453261,-9.650000000000006,P090_R175,0.9,1.75
SWEEP_LONG|02_06|SD,SWEEP_LONG,LONG,369,0.6269244539921226,-0.28238482384823843,195,0.6687370600414078,-48.0,174,0.581845238095238,-56.2,P090_R175,0.9,1.75
SWEEP_LONG|02_06|SU,SWEEP_LONG,LONG,181,0.8230158730158728,-0.12320441988950279,73,0.8432539682539683,-7.900000000000001,108,0.8095238095238095,-14.4,P090_R175,0.9,1.75
SWEEP_LONG|02_06|UP,SWEEP_LONG,LONG,71,0.9935064935064939,-0.004225352112676045,27,1.2952380952380946,4.649999999999998,44,0.83743842364532,-4.95,P090_R175,0.9,1.75
SWEEP_LONG|06_0830|DN,SWEEP_LONG,LONG,87,0.7285714285714289,-0.1965517241379311,36,0.6227106227106226,-10.300000000000004,51,0.8095238095238095,-6.799999999999999,P090_R175,0.9,1.75
SWEEP_LONG|06_0830|FLAT,SWEEP_LONG,LONG,94,0.7223443223443226,-0.2015957446808511,44,0.41632653061224495,-21.450000000000003,50,1.079365079365079,2.4999999999999987,P090_R175,0.9,1.75
SWEEP_LONG|06_0830|SD,SWEEP_LONG,LONG,239,1.0495894909688006,0.03158995815899582,129,1.129072681704261,10.299999999999994,110,0.9620427881297449,-2.7500000000000013,P090_R175,0.9,1.75
SWEEP_LONG|06_0830|SU,SWEEP_LONG,LONG,115,0.8970398970398971,-0.06956521739130438,52,1.0119047619047619,0.399999999999999,63,0.8095238095238096,-8.400000000000004,P090_R175,0.9,1.75
SWEEP_LONG|06_0830|UP,SWEEP_LONG,LONG,89,0.7050691244239634,-0.2157303370786517,42,0.5745007680491551,-13.850000000000001,47,0.835637480798771,-5.350000000000001,P090_R175,0.9,1.75
SWEEP_LONG|0830_11|DN,SWEEP_LONG,LONG,67,0.35324675324675336,-0.5574626865671641,36,0.20238095238095236,-26.800000000000004,31,0.5631469979296064,-10.550000000000008,P090_R175,0.9,1.75
SWEEP_LONG|0830_11|FLAT,SWEEP_LONG,LONG,61,0.5756613756613759,-0.328688524590164,35,0.334975369458128,-20.250000000000004,26,1.0119047619047619,0.19999999999999707,P090_R175,0.9,1.75
SWEEP_LONG|0830_11|SD,SWEEP_LONG,LONG,239,0.5426975259377492,-0.359623430962343,117,0.5335497835497836,-43.09999999999998,122,0.5515436944008374,-42.849999999999994,P090_R175,0.9,1.75
SWEEP_LONG|0830_11|SU,SWEEP_LONG,LONG,86,0.5230769230769231,-0.37848837209302333,33,0.8095238095238093,-4.400000000000001,53,0.37652270210409755,-28.150000000000002,P090_R175,0.9,1.75
SWEEP_LONG|0830_11|UP,SWEEP_LONG,LONG,54,0.6227106227106229,-0.28611111111111115,33,0.607142857142857,-9.900000000000002,21,0.6476190476190473,-5.55,P090_R175,0.9,1.75
SWEEP_LONG|11_1330|DN,SWEEP_LONG,LONG,33,0.7039337474120081,-0.2166666666666667,17,1.133333333333333,1.3999999999999992,16,0.3736263736263735,-8.55,P090_R175,0.9,1.75
SWEEP_LONG|11_1330|FLAT,SWEEP_LONG,LONG,39,0.4178187403993855,-0.48589743589743606,14,0.44155844155844143,-6.45,25,0.4047619047619047,-12.500000000000004,P090_R175,0.9,1.75
SWEEP_LONG|11_1330|SD,SWEEP_LONG,LONG,194,0.4205318491032776,-0.48298969072164943,100,0.3316121629374641,-58.24999999999999,94,0.5244802146210599,-35.44999999999999,P090_R175,0.9,1.75
SWEEP_LONG|11_1330|SU,SWEEP_LONG,LONG,128,0.4742664742664743,-0.42695312500000016,62,0.3113553113553114,-37.59999999999998,66,0.6545086119554206,-17.05,P090_R175,0.9,1.75
SWEEP_LONG|11_1330|UP,SWEEP_LONG,LONG,33,0.518095238095238,-0.3833333333333334,11,0.3597883597883597,-6.05,22,0.6071428571428571,-6.6000000000000005,P090_R175,0.9,1.75
SWEEP_LONG|1330_1515|DN,SWEEP_LONG,LONG,29,0.4223602484472048,-0.48103448275862093,17,0.498168498168498,-6.8500000000000005,12,0.32380952380952377,-7.1,P090_R175,0.9,1.75
SWEEP_LONG|1330_1515|FLAT,SWEEP_LONG,LONG,26,0.2943722943722943,-0.6269230769230771,14,0.0,-14.700000000000005,12,0.8095238095238094,-1.6000000000000008,P090_R175,0.9,1.75
SWEEP_LONG|1330_1515|SD,SWEEP_LONG,LONG,140,0.4047619047619047,-0.5,66,0.22331691297208542,-47.3,74,0.5996472663139332,-22.700000000000003,P090_R175,0.9,1.75
SWEEP_LONG|1330_1515|SU,SWEEP_LONG,LONG,103,0.43974132863021753,-0.4626213592233008,45,0.5238095238095238,-17.000000000000004,58,0.3789260385005067,-30.65,P090_R175,0.9,1.75
SWEEP_LONG|1330_1515|UP,SWEEP_LONG,LONG,30,0.4927536231884056,-0.40833333333333355,14,0.44155844155844143,-6.449999999999999,16,0.5396825396825395,-5.800000000000001,P090_R175,0.9,1.75
SWEEP_SHORT|02_06|DN,SWEEP_SHORT,SHORT,72,0.7123809523809526,-0.20972222222222225,36,0.9151138716356104,-2.0500000000000016,36,0.5396825396825395,-13.050000000000004,P090_R175,0.9,1.75
SWEEP_SHORT|02_06|FLAT,SWEEP_SHORT,SHORT,87,0.547985347985348,-0.35459770114942535,42,0.5059523809523809,-16.6,45,0.5887445887445887,-14.250000000000004,P090_R175,0.9,1.75
SWEEP_SHORT|02_06|SD,SWEEP_SHORT,SHORT,158,0.6649659863945577,-0.24936708860759496,79,0.9390476190476194,-3.200000000000001,79,0.44393241167434727,-36.19999999999998,P090_R175,0.9,1.75
SWEEP_SHORT|02_06|SU,SWEEP_SHORT,SHORT,424,0.7563025210084032,-0.1744103773584906,189,0.9098780007870914,-11.450000000000001,235,0.6456916099773241,-62.5,P090_R175,0.9,1.75
SWEEP_SHORT|02_06|UP,SWEEP_SHORT,SHORT,104,0.9714285714285716,-0.018749999999999992,52,1.0119047619047619,0.399999999999999,52,0.9321789321789321,-2.350000000000003,P090_R175,0.9,1.75
SWEEP_SHORT|06_0830|DN,SWEEP_SHORT,SHORT,69,0.9199134199134201,-0.053623188405797106,28,0.7669172932330826,-4.650000000000002,41,1.036190476190476,0.9499999999999991,P090_R175,0.9,1.75
SWEEP_SHORT|06_0830|FLAT,SWEEP_SHORT,SHORT,76,0.841904761904762,-0.10921052631578948,39,1.1262939958592129,3.05,37,0.5996472663139328,-11.350000000000005,P090_R175,0.9,1.75
SWEEP_SHORT|06_0830|SD,SWEEP_SHORT,SHORT,102,0.6431833007175474,-0.26813725490196083,52,0.7195767195767198,-10.600000000000001,50,0.568854568854569,-16.75,P090_R175,0.9,1.75
SWEEP_SHORT|06_0830|SU,SWEEP_SHORT,SHORT,308,0.8868150275185445,-0.07678571428571428,141,0.975108225108225,-2.3000000000000007,167,0.8168168168168166,-21.35,P090_R175,0.9,1.75
SWEEP_SHORT|06_0830|UP,SWEEP_SHORT,SHORT,76,1.3106575963718823,0.18026315789473682,40,1.4648526077097501,10.249999999999998,36,1.1564625850340131,3.449999999999998,P090_R175,0.9,1.75
SWEEP_SHORT|0830_11|DN,SWEEP_SHORT,SHORT,65,0.6200607902735564,-0.2884615384615385,37,1.1038961038961035,2.3999999999999995,28,0.19428571428571426,-21.150000000000006,P090_R175,0.9,1.75
SWEEP_SHORT|0830_11|FLAT,SWEEP_SHORT,SHORT,45,0.7311827956989245,-0.19444444444444448,21,0.6476190476190473,-5.55,24,0.8095238095238094,-3.2000000000000024,P090_R175,0.9,1.75
SWEEP_SHORT|0830_11|SD,SWEEP_SHORT,SHORT,97,0.3688969258589512,-0.5396907216494845,43,0.21303258145363416,-31.4,54,0.5133565621370499,-20.950000000000003,P090_R175,0.9,1.75
SWEEP_SHORT|0830_11|SU,SWEEP_SHORT,SHORT,249,0.7385129490392646,-0.1885542168674699,108,0.8789115646258506,-8.900000000000006,141,0.6412069778406412,-38.050000000000004,P090_R175,0.9,1.75
SWEEP_SHORT|0830_11|UP,SWEEP_SHORT,SHORT,67,0.5947521865889213,-0.3111940298507463,33,0.3597883597883597,-18.150000000000002,34,0.8831168831168829,-2.700000000000002,P090_R175,0.9,1.75
SWEEP_SHORT|11_1330|DN,SWEEP_SHORT,SHORT,51,0.5538847117794488,-0.3490196078431373,25,0.4047619047619047,-12.500000000000004,26,0.7195767195767194,-5.3000000000000025,P090_R175,0.9,1.75
SWEEP_SHORT|11_1330|FLAT,SWEEP_SHORT,SHORT,53,0.5261904761904761,-0.37547169811320763,28,0.6476190476190475,-7.400000000000002,25,0.4047619047619047,-12.500000000000004,P090_R175,0.9,1.75
SWEEP_SHORT|11_1330|SD,SWEEP_SHORT,SHORT,150,0.3715846994535518,-0.5366666666666666,66,0.192090395480226,-50.05,84,0.5396825396825399,-30.450000000000003,P090_R175,0.9,1.75
SWEEP_SHORT|11_1330|SU,SWEEP_SHORT,SHORT,238,0.5457463884430176,-0.3567226890756302,108,0.5396825396825397,-39.14999999999999,130,0.5508100147275404,-45.75,P090_R175,0.9,1.75
SWEEP_SHORT|11_1330|UP,SWEEP_SHORT,SHORT,53,0.24637681159420297,-0.6867924528301884,26,0.1349206349206349,-21.800000000000004,27,0.3679653679653679,-14.600000000000005,P090_R175,0.9,1.75
SWEEP_SHORT|1330_1515|DN,SWEEP_SHORT,SHORT,26,0.857142857142857,-0.09807692307692314,14,0.6476190476190475,-3.7,12,1.1564625850340136,1.15,P090_R175,0.9,1.75
SWEEP_SHORT|1330_1515|FLAT,SWEEP_SHORT,SHORT,32,0.6335403726708072,-0.27656250000000004,18,0.4625850340136053,-7.9,14,0.8994708994708994,-0.9500000000000006,P090_R175,0.9,1.75
SWEEP_SHORT|1330_1515|SD,SWEEP_SHORT,SHORT,82,0.3624733475479744,-0.546951219512195,38,0.1904761904761905,-28.900000000000006,44,0.5396825396825397,-15.950000000000003,P090_R175,0.9,1.75
SWEEP_SHORT|1330_1515|SU,SWEEP_SHORT,SHORT,153,0.8095238095238095,-0.13333333333333333,57,0.8751608751608755,-4.8500000000000005,96,0.7721611721611724,-15.55,P090_R175,0.9,1.75
SWEEP_SHORT|1330_1515|UP,SWEEP_SHORT,SHORT,27,0.46258503401360535,-0.43888888888888905,12,0.8095238095238094,-1.5999999999999999,15,0.249084249084249,-10.250000000000004,P090_R175,0.9,1.75
VWAP_LONG|02_06|FLAT,VWAP_LONG,LONG,39,0.6360544217687073,-0.27435897435897444,22,0.6071428571428571,-6.6,17,0.6746031746031744,-4.1000000000000005,P090_R175,0.9,1.75
VWAP_LONG|02_06|SU,VWAP_LONG,LONG,153,0.6329004329004329,-0.27712418300653596,70,0.6938775510204083,-15.750000000000004,83,0.5839188134270104,-26.650000000000002,P090_R175,0.9,1.75
VWAP_LONG|02_06|UP,VWAP_LONG,LONG,114,0.9444444444444444,-0.03684210526315787,48,0.7359307359307359,-9.149999999999999,66,1.1208791208791216,4.949999999999999,P090_R175,0.9,1.75
VWAP_LONG|06_0830|FLAT,VWAP_LONG,LONG,26,1.0119047619047619,0.007692307692307588,12,0.8095238095238094,-1.6000000000000005,14,1.2142857142857142,1.7999999999999992,P090_R175,0.9,1.75
VWAP_LONG|06_0830|SU,VWAP_LONG,LONG,30,1.079365079365079,0.049999999999999906,15,1.079365079365079,0.7499999999999991,15,1.079365079365079,0.7499999999999991,P090_R175,0.9,1.75
VWAP_LONG|06_0830|UP,VWAP_LONG,LONG,82,1.0903790087463558,0.056707317073170754,44,0.7555555555555553,-7.700000000000002,38,1.6190476190476186,12.349999999999994,P090_R175,0.9,1.75
VWAP_LONG|0830_11|FLAT,VWAP_LONG,LONG,25,0.5112781954887217,-0.3900000000000001,11,0.6071428571428571,-3.3000000000000007,14,0.44155844155844143,-6.45,P090_R175,0.9,1.75
VWAP_LONG|0830_11|SU,VWAP_LONG,LONG,46,0.7083333333333333,-0.2130434782608696,28,0.6476190476190475,-7.400000000000002,18,0.8095238095238093,-2.400000000000001,P090_R175,0.9,1.75
